,statuses_count,followers_count,friends_count,favourites_count,listed_count,is_default_profile,is_profile_use_background_image,is_verified,user_age,tweets_freq,followers_growth_rate,friends_growth_rate,favourites_growth_rate,listed_growth_rate,followers_friends_ratio,screen_name_length,num_digits_in_screen_name,length_of_name,num_digits_in_name,description_length,is_bot
169,3960,20,0,0,9,1,1,0,1712,2.3130841121495327,0.011682242990654205,0.0,0.0,0.005257009345794392,23524.0,15,0,14,0,109,1
170,4705,3591,1,5,218,1,1,0,1866,2.5214362272240085,1.9244372990353698,0.0005359056806002144,0.0026795284030010718,0.11682743837084673,3591.0,11,0,12,0,25,1
171,2015,105,0,2,8,0,1,0,1810,1.1132596685082874,0.058011049723756904,0.0,0.0011049723756906078,0.004419889502762431,23524.0,8,0,8,0,53,1
172,32880,70,1,12,42,0,0,0,2686,12.241250930752047,0.026061057334326135,0.00037230081906180194,0.004467609828741623,0.01563663440059568,70.0,9,0,9,0,128,1
173,1043,26,0,0,5,0,0,0,1757,0.5936254980079682,0.014797951052931132,0.0,0.0,0.0028457598178713715,23524.0,11,1,15,1,156,1
174,22174,5,0,0,7,1,1,0,1143,19.399825021872267,0.004374453193350831,0.0,0.0,0.006124234470691163,23524.0,10,0,25,0,33,1
175,6507,1,3,0,3,1,1,0,1497,4.346693386773547,0.0006680026720106881,0.002004008016032064,0.0,0.002004008016032064,0.3333333333333333,14,0,17,0,77,1
176,3245,147,1,1,22,1,1,0,1908,1.700733752620545,0.0770440251572327,0.0005241090146750524,0.0005241090146750524,0.011530398322851153,147.0,15,0,18,0,100,1
177,6326,698,2,3,9,0,0,0,1288,4.911490683229814,0.5419254658385093,0.0015527950310559005,0.002329192546583851,0.006987577639751553,349.0,14,0,38,0,151,1
178,11880,115,128,2384,1,0,0,0,1171,10.145175064047823,0.0982066609735269,0.10930828351836037,2.035866780529462,0.0008539709649871904,0.8984375,10,0,18,0,160,1
179,2015,3,1,2,3,0,0,0,1409,1.4300922640170333,0.0021291696238466998,0.0007097232079489,0.0014194464158978,0.0021291696238466998,3.0,14,8,17,8,145,1
180,2224,54,2,0,4,1,1,0,1234,1.8022690437601296,0.04376012965964344,0.0016207455429497568,0.0,0.0032414910858995136,27.0,11,0,19,0,141,1
181,11637,5,0,0,0,1,1,0,921,12.635179153094462,0.0054288816503800215,0.0,0.0,0.0,23524.0,15,0,24,0,96,1
182,61062,1788,4,0,16,0,1,0,2376,25.699494949494948,0.7525252525252525,0.0016835016835016834,0.0,0.006734006734006734,447.0,15,0,19,0,119,1
183,2370,51,0,0,2,1,1,0,1276,1.8573667711598747,0.039968652037617555,0.0,0.0,0.001567398119122257,23524.0,15,0,18,0,140,1
184,3809,287,9,12,2,0,0,0,1159,3.286453839516825,0.24762726488352027,0.007765314926660914,0.010353753235547885,0.001725625539257981,31.88888888888889,12,0,28,0,137,1
185,2890,668,26,6,68,0,1,0,2137,1.3523631258773983,0.31258773982218063,0.012166588675713618,0.0028076743097800653,0.031820308844174076,25.692307692307693,8,0,9,0,97,1
186,1625,8,4,7,3,0,0,0,1402,1.159058487874465,0.005706134094151213,0.0028530670470756064,0.004992867332382311,0.0021398002853067048,2.0,13,0,15,0,132,1
187,3220,571,1538,91,17,1,1,0,1135,2.8370044052863435,0.5030837004405286,1.355066079295154,0.0801762114537445,0.014977973568281937,0.3712613784135241,15,0,17,0,137,1
188,8513,62,2,23,8,1,1,0,1390,6.1244604316546765,0.04460431654676259,0.0014388489208633094,0.016546762589928057,0.0057553956834532375,31.0,12,0,19,0,120,1
189,1987,702,4,14,12,0,0,0,1008,1.9712301587301588,0.6964285714285714,0.003968253968253968,0.013888888888888888,0.011904761904761904,175.5,13,0,14,0,134,1
190,1090,144,50,2,19,0,1,0,2045,0.5330073349633252,0.07041564792176039,0.02444987775061125,0.0009779951100244498,0.009290953545232274,2.88,10,0,17,0,158,1
191,324,649,0,0,13,0,0,0,983,0.3296032553407935,0.6602238046795524,0.0,0.0,0.013224821973550356,23524.0,15,0,29,0,61,1
192,8270,1577,0,0,16,0,1,0,2562,3.2279469164715064,0.6155347384855582,0.0,0.0,0.00624512099921936,23524.0,12,0,13,0,86,1
193,876,17,10,28,2,1,1,0,866,1.0115473441108545,0.019630484988452657,0.011547344110854504,0.03233256351039261,0.0023094688221709007,1.7,10,0,20,0,85,1
194,21526,8358,0,2,55,0,0,0,1590,13.538364779874215,5.256603773584906,0.0,0.0012578616352201257,0.03459119496855346,23524.0,12,0,13,0,107,1
195,484,33,1,44,1,0,0,0,830,0.5831325301204819,0.03975903614457831,0.0012048192771084338,0.05301204819277108,0.0012048192771084338,33.0,11,0,19,0,138,1
196,3075,1295,4337,34,46,0,1,0,2198,1.3989990900818927,0.589171974522293,1.973157415832575,0.015468607825295723,0.020928116469517744,0.29859349780954575,13,0,15,0,145,1
197,5386,147,6,0,20,0,0,0,907,5.938257993384785,0.16207276736493936,0.006615214994487321,0.0,0.022050716648291068,24.5,12,0,15,0,62,1
198,574,2,0,1,0,1,1,0,966,0.5942028985507246,0.002070393374741201,0.0,0.0010351966873706005,0.0,23524.0,14,0,9,0,85,1
199,2177,511,19,8,12,0,0,0,1792,1.21484375,0.28515625,0.010602678571428572,0.004464285714285714,0.006696428571428571,26.894736842105264,15,0,23,0,103,1
200,1230,12,37,6,1,0,0,0,1320,0.9318181818181818,0.00909090909090909,0.02803030303030303,0.004545454545454545,0.0007575757575757576,0.32432432432432434,15,0,10,4,88,1
201,9663,224,0,0,34,1,1,0,1889,5.115404976177872,0.11858125992588671,0.0,0.0,0.017998941238750663,23524.0,12,0,12,0,40,1
202,16,11,0,1,1,1,1,0,932,0.017167381974248927,0.011802575107296138,0.0,0.001072961373390558,0.001072961373390558,23524.0,14,0,22,0,78,1
203,462,4,0,0,0,0,0,0,794,0.5818639798488665,0.005037783375314861,0.0,0.0,0.0,23524.0,15,1,17,0,107,1
204,5011,6109,1,0,230,1,1,0,1937,2.5869901910170365,3.1538461538461537,0.0005162622612287042,0.0,0.11874032008260196,6109.0,15,0,11,0,69,1
205,234,24,1,13,2,1,1,0,1268,0.18454258675078863,0.01892744479495268,0.0007886435331230284,0.01025236593059937,0.0015772870662460567,24.0,12,0,20,0,124,1
206,11487,611,0,3,16,1,1,0,2260,5.082743362831859,0.270353982300885,0.0,0.001327433628318584,0.007079646017699115,23524.0,6,0,20,0,55,1
207,2753,3,36,166,1,1,1,0,1338,2.0575485799701045,0.002242152466367713,0.026905829596412557,0.12406576980568013,0.0007473841554559044,0.08333333333333333,11,0,12,0,23,1
208,27877,22,1,1,4,1,1,0,1842,15.134093376764387,0.011943539630836048,0.0005428881650380022,0.0005428881650380022,0.002171552660152009,22.0,12,0,10,0,112,1
209,8804,82,0,6,5,0,0,0,2174,4.049678012879485,0.03771849126034959,0.0,0.0027598896044158236,0.0022999080036798527,23524.0,13,0,14,0,130,1
210,5503,3,0,0,2,1,1,0,1382,3.9819102749638207,0.002170767004341534,0.0,0.0,0.001447178002894356,23524.0,10,0,18,0,8,1
211,481,36,3,125,9,1,1,0,1303,0.36914811972371453,0.02762854950115119,0.0023023791250959325,0.09593246354566386,0.006907137375287797,12.0,12,0,18,0,160,1
212,656,62,0,0,1,1,1,0,989,0.6632962588473206,0.06268958543983821,0.0,0.0,0.0010111223458038423,23524.0,14,0,25,0,108,1
213,1344,374,0,0,16,1,1,0,1469,0.9149081007488087,0.2545949625595643,0.0,0.0,0.010891763104152484,23524.0,11,0,8,0,125,1
214,56927,154,1,0,12,0,0,0,1868,30.474839400428266,0.08244111349036402,0.0005353319057815846,0.0,0.006423982869379015,154.0,14,0,19,3,140,1
215,414,36,4,0,1,0,0,0,1593,0.2598870056497175,0.022598870056497175,0.0025109855618330196,0.0,0.0006277463904582549,9.0,8,0,7,0,40,1
216,45276,2325,0,0,137,1,1,0,1672,27.07894736842105,1.3905502392344498,0.0,0.0,0.0819377990430622,23524.0,12,0,12,0,105,1
217,28374,9954,3,5,308,0,0,0,1867,15.197643277986074,5.331547937868238,0.0016068559185859668,0.002678093197643278,0.1649705409748259,3318.0,14,0,14,0,139,1
218,3313,57,1,0,4,0,0,0,1611,2.0564866542520175,0.035381750465549346,0.0006207324643078833,0.0,0.002482929857231533,57.0,11,0,17,0,67,1
219,6016,65,356,5,5,0,0,0,1582,3.802781289506953,0.04108723135271808,0.225031605562579,0.0031605562579013905,0.0031605562579013905,0.18258426966292135,12,0,8,0,129,1
220,7980,30,1,0,8,0,0,0,1798,4.438264738598443,0.01668520578420467,0.0005561735261401557,0.0,0.004449388209121246,30.0,10,0,10,0,79,1
221,8253,166,1,0,9,0,0,0,1023,8.067448680351907,0.16226783968719452,0.0009775171065493646,0.0,0.008797653958944282,166.0,14,0,16,0,77,1
222,1986,595,2,0,5,0,0,0,1470,1.3510204081632653,0.40476190476190477,0.0013605442176870747,0.0,0.003401360544217687,297.5,13,0,13,0,148,1
223,678,23,3,0,5,0,0,0,1115,0.6080717488789238,0.02062780269058296,0.0026905829596412557,0.0,0.004484304932735426,7.666666666666667,15,0,15,0,27,1
224,3912,4,0,0,1,1,1,0,1180,3.3152542372881357,0.003389830508474576,0.0,0.0,0.000847457627118644,23524.0,13,0,13,0,0,1
225,14599,189,8,5,11,0,0,0,1195,12.216736401673641,0.1581589958158996,0.0066945606694560665,0.0041841004184100415,0.009205020920502092,23.625,12,0,32,0,125,1
226,7866,702,1,0,75,0,0,0,1661,4.735701384708007,0.4226369656833233,0.0006020469596628537,0.0,0.04515352197471403,702.0,9,0,14,0,101,1
227,22075,44392,1,6,75,1,1,0,1144,19.29632867132867,38.80419580419581,0.0008741258741258741,0.005244755244755245,0.06555944055944056,44392.0,8,0,10,0,134,1
228,10575,9,1,0,4,1,1,0,1855,5.7008086253369274,0.004851752021563342,0.0005390835579514825,0.0,0.00215633423180593,9.0,7,0,20,0,29,1
229,335,1036,8,188,13,0,0,0,1001,0.33466533466533466,1.034965034965035,0.007992007992007992,0.1878121878121878,0.012987012987012988,129.5,15,0,23,0,158,1
230,46770,152,1,0,73,0,0,0,1676,27.905727923627683,0.09069212410501193,0.0005966587112171838,0.0,0.04355608591885442,152.0,12,0,14,0,85,1
231,1393,11,0,0,2,1,1,0,1029,1.3537414965986394,0.010689990281827016,0.0,0.0,0.001943634596695821,23524.0,12,0,22,0,122,1
232,53225,30,2,1,11,0,0,0,1792,29.701450892857142,0.016741071428571428,0.0011160714285714285,0.0005580357142857143,0.006138392857142857,15.0,13,0,19,0,116,1
233,331,4,12,0,0,0,0,0,979,0.338100102145046,0.0040858018386108275,0.012257405515832482,0.0,0.0,0.3333333333333333,13,0,24,0,142,1
234,7306,132,136,278,3,0,0,0,1127,6.482697426796806,0.11712511091393078,0.12067435669920142,0.2466725820763088,0.0026619343389529724,0.9705882352941176,11,0,15,0,92,1
235,3902,22,8,0,1,1,1,0,1384,2.819364161849711,0.015895953757225433,0.005780346820809248,0.0,0.000722543352601156,2.75,13,0,15,0,85,1
236,718,2,0,0,3,1,1,0,1396,0.5143266475644699,0.0014326647564469914,0.0,0.0,0.002148997134670487,23524.0,14,0,20,0,49,1
237,9328,109,1,1,20,0,0,0,1433,6.5094207955338454,0.07606420097697139,0.0006978367062107466,0.0006978367062107466,0.013956734124214934,109.0,13,0,13,0,70,1
238,29097,469,2,5,25,0,0,0,2104,13.829372623574145,0.2229087452471483,0.0009505703422053232,0.002376425855513308,0.01188212927756654,234.5,12,0,12,0,81,1
239,3682,2,0,0,3,1,1,0,1599,2.302689180737961,0.0012507817385866166,0.0,0.0,0.001876172607879925,23524.0,12,0,14,0,51,1
240,6419,332,3,0,11,1,1,0,1747,3.6742987979393247,0.19004006868918144,0.0017172295363480253,0.0,0.006296508299942759,110.66666666666667,15,0,16,0,126,1
241,3445,30,1,0,12,0,0,0,2148,1.6038175046554934,0.013966480446927373,0.0004655493482309125,0.0,0.00558659217877095,30.0,13,0,15,0,100,1
242,2113,34,114,2,5,0,0,0,1634,1.2931456548347613,0.0208078335373317,0.06976744186046512,0.0012239902080783353,0.0030599755201958386,0.2982456140350877,11,0,11,0,59,1
243,4569,448,911,218,36,1,1,0,1606,2.844956413449564,0.27895392278953923,0.5672478206724783,0.1357409713574097,0.0224159402241594,0.49176728869374314,11,0,18,0,77,1
244,3017,6,0,0,2,0,0,0,1320,2.2856060606060606,0.004545454545454545,0.0,0.0,0.0015151515151515152,23524.0,11,0,11,0,1,1
245,3918,4,1,0,1,1,1,0,1376,2.8473837209302326,0.0029069767441860465,0.0007267441860465116,0.0,0.0007267441860465116,4.0,11,0,11,0,158,1
246,7168,38,1,0,4,1,1,0,1588,4.513853904282116,0.02392947103274559,0.0006297229219143577,0.0,0.0025188916876574307,38.0,15,0,10,0,66,1
247,7454,17,1,0,1,1,1,0,834,8.937649880095924,0.02038369304556355,0.001199040767386091,0.0,0.001199040767386091,17.0,9,0,19,0,108,1
248,3556,298,18,3,8,0,1,0,2530,1.4055335968379448,0.11778656126482213,0.0071146245059288534,0.0011857707509881424,0.0031620553359683794,16.555555555555557,14,0,14,0,75,1
249,3700,2,0,1,3,0,0,0,1146,3.2286212914485164,0.0017452006980802793,0.0,0.0008726003490401396,0.002617801047120419,23524.0,10,0,7,0,160,1
250,28196,12,0,0,6,1,1,0,1858,15.17545748116254,0.006458557588805167,0.0,0.0,0.0032292787944025836,23524.0,8,1,6,1,32,1
251,580,45,2,1,3,0,0,0,1256,0.46178343949044587,0.035828025477707005,0.0015923566878980893,0.0007961783439490446,0.0023885350318471337,22.5,15,0,18,0,145,1
252,380,19,277,0,2,0,0,0,1306,0.29096477794793263,0.01454823889739663,0.2120980091883614,0.0,0.0015313935681470138,0.06859205776173286,14,0,16,0,0,1
253,1405,256,0,0,19,1,1,0,1074,1.308193668528864,0.2383612662942272,0.0,0.0,0.017690875232774673,23524.0,13,0,15,0,121,1
254,6404,183,2,70,8,0,0,0,2099,3.050976655550262,0.0871843735111958,0.0009528346831824678,0.03334921391138637,0.003811338732729871,91.5,13,0,19,0,154,1
255,682,29,2,1,7,0,1,0,3623,0.1882417885730058,0.008004416229643941,0.0005520287054926856,0.0002760143527463428,0.0019321004692243997,14.5,14,0,12,0,27,1
256,5348,15,2,0,3,0,0,0,1362,3.9265785609397943,0.011013215859030838,0.0014684287812041115,0.0,0.0022026431718061676,7.5,13,0,19,0,116,1
257,1459,0,0,0,0,1,1,0,963,1.5150571131879542,0.0,0.0,0.0,0.0,23524.0,8,0,8,0,153,1
258,7915,57,2,2,14,0,0,0,1231,6.429731925264013,0.0463038180341186,0.0016246953696181965,0.0016246953696181965,0.011372867587327376,28.5,15,0,22,0,68,1
259,8535,50675,1,2317,341,0,0,0,1978,4.3149646107178965,25.619312436804854,0.0005055611729019212,1.1713852376137512,0.1723963599595551,50675.0,13,0,7,0,57,1
260,4864,797,1,7,16,1,1,0,1324,3.673716012084592,0.601963746223565,0.0007552870090634441,0.005287009063444109,0.012084592145015106,797.0,10,0,18,0,153,1
261,514,24,1,1,1,0,0,0,741,0.6936572199730094,0.032388663967611336,0.001349527665317139,0.001349527665317139,0.001349527665317139,24.0,13,0,19,0,62,1
262,8313,32,1,3,5,1,1,0,1002,8.296407185628743,0.031936127744510975,0.000998003992015968,0.0029940119760479044,0.00499001996007984,32.0,8,1,10,0,87,1
263,15722,34,8,3,5,0,0,0,1339,11.741598207617626,0.02539208364451083,0.00597460791635549,0.0022404779686333084,0.0037341299477221808,4.25,15,0,31,0,129,1
264,4630,728,1,10,33,1,1,0,1814,2.5523704520396913,0.4013230429988975,0.0005512679162072767,0.005512679162072767,0.018191841234840134,728.0,12,0,13,0,152,1
265,812,396,0,0,45,0,0,0,1543,0.5262475696694751,0.2566429034348671,0.0,0.0,0.02916396629941672,23524.0,13,0,9,0,79,1
266,646,120,0,0,3,0,0,0,791,0.8166877370417194,0.15170670037926676,0.0,0.0,0.0037926675094816687,23524.0,8,0,14,0,112,1
267,11505,36,4,2,10,1,1,0,1857,6.195476575121163,0.01938610662358643,0.002154011847065159,0.0010770059235325794,0.005385029617662897,9.0,11,1,16,1,68,1
268,27093,33,0,2,53,1,1,0,1795,15.09359331476323,0.01838440111420613,0.0,0.0011142061281337048,0.029526462395543174,23524.0,15,0,18,0,86,1
269,849,16,0,0,5,0,0,0,1528,0.555628272251309,0.010471204188481676,0.0,0.0,0.0032722513089005235,23524.0,11,0,13,0,74,1
270,4187,382,1,0,29,1,1,0,1722,2.4314750290360045,0.2218350754936121,0.0005807200929152149,0.0,0.01684088269454123,382.0,15,0,10,0,71,1
271,3019,1,0,0,0,1,1,0,1058,2.8534971644612477,0.000945179584120983,0.0,0.0,0.0,23524.0,8,0,14,0,86,1
272,5023,74,4,12,14,0,0,0,2023,2.4829461196243203,0.0365793376173999,0.001977261492832427,0.005931784478497282,0.006920415224913495,18.5,14,0,16,0,19,1
273,1403,79,1,3,14,0,0,0,1214,1.1556836902800658,0.06507413509060955,0.0008237232289950577,0.002471169686985173,0.011532125205930808,79.0,15,0,15,0,124,1
274,26465,194,1,15,15,1,1,0,1857,14.251480883144858,0.10446957458266021,0.0005385029617662897,0.008077544426494346,0.008077544426494346,194.0,10,0,10,0,56,1
275,5738,16,2,0,3,0,0,0,1399,4.1015010721944245,0.01143674052894925,0.0014295925661186562,0.0,0.002144388849177984,8.0,14,0,16,0,21,1
276,1340,207,1,2,12,0,0,0,2447,0.5476093175316714,0.08459337964854924,0.0004086636697997548,0.0008173273395995096,0.004903964037597058,207.0,9,0,5,0,76,1
277,7790,4,6,82,0,1,1,0,1047,7.440305635148042,0.0038204393505253103,0.0057306590257879654,0.07831900668576887,0.0,0.6666666666666666,11,0,12,0,135,1
278,629,84,0,12,0,1,1,0,1001,0.6283716283716284,0.08391608391608392,0.0,0.011988011988011988,0.0,23524.0,14,0,23,0,117,1
279,1638,110,1,0,17,1,1,0,1099,1.4904458598726114,0.10009099181073704,0.0009099181073703367,0.0,0.015468607825295723,110.0,15,0,23,0,153,1
280,4768,2115,45,1,148,1,1,0,1878,2.538871139510117,1.1261980830670926,0.023961661341853034,0.0005324813631522897,0.07880724174653887,47.0,13,0,13,0,146,1
281,3611,53,38,6,13,0,0,0,1539,2.346328784925276,0.03443794671864847,0.024691358024691357,0.003898635477582846,0.008447043534762833,1.394736842105263,14,0,18,0,122,1
282,1849,1052,3715,38,11,0,1,0,2005,0.9221945137157107,0.5246882793017457,1.85286783042394,0.018952618453865335,0.005486284289276808,0.28317631224764467,9,0,11,0,153,1
283,5552,132,46,0,27,1,1,0,2417,2.2970624741414976,0.0546131568059578,0.019031857674803476,0.0,0.011170872983036822,2.869565217391304,15,0,16,0,152,1
284,33047,81,0,23,2,0,0,0,1389,23.791936645068393,0.058315334773218146,0.0,0.01655867530597552,0.0014398848092152627,23524.0,8,0,8,0,95,1
285,936,35,1,0,10,0,0,0,1497,0.625250501002004,0.02338009352037408,0.0006680026720106881,0.0,0.006680026720106881,35.0,9,0,19,0,78,1
286,111157,41,4,0,13,0,0,0,2089,53.2106270943035,0.019626615605552896,0.0019147917663954045,0.0,0.006223073240785065,10.25,12,0,13,0,88,1
287,2411,23,20,13,3,0,0,0,1402,1.7196861626248217,0.016405135520684736,0.014265335235378032,0.009272467902995721,0.0021398002853067048,1.15,11,0,13,0,140,1
288,4115,137,0,1,25,0,0,0,2111,1.9493131217432496,0.06489815253434392,0.0,0.0004737091425864519,0.011842728564661297,23524.0,13,0,14,0,64,1
289,8491,33,0,7,3,0,0,0,1388,6.117435158501441,0.02377521613832853,0.0,0.005043227665706052,0.002161383285302594,23524.0,7,0,13,0,44,1
290,424,37,61,14,6,0,0,0,3432,0.12354312354312354,0.01078088578088578,0.017773892773892772,0.004079254079254079,0.0017482517482517483,0.6065573770491803,10,0,10,0,88,1
291,1577,243,29,17,11,1,1,0,1541,1.0233614536015574,0.15768981181051264,0.01881894873458793,0.011031797534068787,0.007138221933809215,8.379310344827585,12,0,18,0,36,1
292,25,1,2,0,0,1,1,0,779,0.03209242618741977,0.0012836970474967907,0.0025673940949935813,0.0,0.0,0.5,15,0,20,0,115,1
293,15290,44,1,2,8,1,1,0,1327,11.522230595327807,0.033157498116051246,0.0007535795026375283,0.0015071590052750565,0.006028636021100226,44.0,15,0,20,0,124,1
294,10078,1045,80,174,23,0,0,0,1421,7.092188599577762,0.7353976073187896,0.05629838142153413,0.12244897959183673,0.01618578465869106,13.0625,8,0,20,0,122,1
295,3424,111,21,20,2,1,1,0,887,3.8602029312288613,0.12514092446448705,0.02367531003382187,0.02254791431792559,0.002254791431792559,5.285714285714286,14,0,19,0,156,1
296,891,43,3,4,3,1,1,0,897,0.9933110367892977,0.04793756967670011,0.0033444816053511705,0.004459308807134894,0.0033444816053511705,14.333333333333334,11,0,12,0,95,1
297,15011,783,1,0,13,1,1,0,1308,11.476299694189603,0.5986238532110092,0.0007645259938837921,0.0,0.009938837920489297,783.0,13,0,14,0,14,1
298,9558,159,46,1,33,1,1,0,1794,5.327759197324415,0.08862876254180602,0.02564102564102564,0.0005574136008918618,0.01839464882943144,3.4565217391304346,12,0,13,0,128,1
299,912,64,6,1,14,1,1,0,1139,0.800702370500439,0.056189640035118525,0.0052677787532923615,0.000877963125548727,0.012291483757682178,10.666666666666666,8,0,13,0,131,1
300,1065,12,1,0,2,1,1,0,1973,0.5397871262037507,0.006082108464267613,0.0005068423720223011,0.0,0.0010136847440446021,12.0,13,0,19,0,55,1
301,981,62,0,0,19,1,1,0,1657,0.592033796016898,0.03741701870850935,0.0,0.0,0.011466505733252867,23524.0,15,0,16,0,60,1
302,14547,4180,3,1,179,0,0,0,1308,11.121559633027523,3.1957186544342506,0.0022935779816513763,0.0007645259938837921,0.13685015290519878,1393.3333333333333,13,0,13,0,98,1
303,846,8,1,0,2,1,1,0,1112,0.7607913669064749,0.007194244604316547,0.0008992805755395684,0.0,0.0017985611510791368,8.0,15,1,8,0,28,1
304,18,4,0,0,2,1,1,0,1088,0.016544117647058824,0.003676470588235294,0.0,0.0,0.001838235294117647,23524.0,15,0,20,0,47,1
305,1700,3424,1,3,37,0,0,0,1115,1.5246636771300448,3.0708520179372196,0.0008968609865470852,0.0026905829596412557,0.033183856502242155,3424.0,15,0,18,0,94,1
306,11889,2371,6,0,107,1,1,0,2519,4.7197300516077805,0.9412465263993648,0.0023818975784041284,0.0,0.042477173481540294,395.1666666666667,12,0,18,0,138,1
307,2400,26,1,0,11,0,0,0,1675,1.4328358208955223,0.015522388059701492,0.0005970149253731343,0.0,0.006567164179104477,26.0,13,0,19,0,160,1
308,7503,33,0,0,22,0,0,0,1621,4.62862430598396,0.020357803824799507,0.0,0.0,0.013571869216533004,23524.0,10,0,11,0,118,1
309,5613,193,1,0,4,1,1,0,1338,4.195067264573991,0.14424514200298955,0.0007473841554559044,0.0,0.0029895366218236174,193.0,14,0,20,0,86,1
310,11743,2,13,0,0,0,0,0,931,12.613319011815252,0.0021482277121374865,0.013963480128893663,0.0,0.0,0.15384615384615385,15,1,17,0,126,1
311,1224,140,2,4,7,0,0,0,1302,0.9400921658986175,0.10752688172043011,0.0015360983102918587,0.0030721966205837174,0.005376344086021506,70.0,14,0,16,0,31,1
312,575,20,1,0,4,0,0,0,1109,0.5184851217312895,0.018034265103697024,0.0009017132551848512,0.0,0.0036068530207394047,20.0,11,0,14,0,48,1
313,9074,91,1,0,16,1,1,0,1833,4.950354609929078,0.04964539007092199,0.0005455537370430987,0.0,0.00872885979268958,91.0,12,0,14,0,160,1
314,31212,153,2,15,4,0,0,0,1983,15.739788199697427,0.07715582450832073,0.0010085728693898135,0.007564296520423601,0.002017145738779627,76.5,13,0,12,0,41,1
315,3964,18,1,0,7,0,0,0,1565,2.5329073482428117,0.011501597444089457,0.0006389776357827476,0.0,0.0044728434504792336,18.0,14,0,14,0,50,1
316,28441,1223,2,0,103,1,1,0,1873,15.18473037907101,0.6529631607047517,0.0010678056593699946,0.0,0.05499199145755473,611.5,10,0,11,0,58,1
317,14160,20,1,0,3,0,0,0,1375,10.298181818181819,0.014545454545454545,0.0007272727272727272,0.0,0.002181818181818182,20.0,12,0,12,0,79,1
318,11534,90,1,0,29,0,0,0,2149,5.367147510469986,0.041879944160074456,0.00046533271288971617,0.0,0.013494648673801768,90.0,12,0,16,0,50,1
319,1063,58,119,80,11,0,0,0,1713,0.6205487448920023,0.033858727378867484,0.0694687682428488,0.046701692936368944,0.00642148277875073,0.48739495798319327,10,0,13,0,104,1
320,5841,981,49,90,80,1,1,0,2113,2.764316138192144,0.4642688121154756,0.02318977756743966,0.04259346900141978,0.03786086133459536,20.020408163265305,13,0,17,0,124,1
321,752,10,0,0,4,1,1,0,1433,0.5247732030704815,0.006978367062107467,0.0,0.0,0.0027913468248429866,23524.0,11,2,14,2,46,1
322,50649,80039,4,1,287,0,1,0,2821,17.954271534916696,28.372562920950017,0.0014179369018078695,0.0003544842254519674,0.10173697270471464,20009.75,15,0,14,0,83,1
323,5310,37,0,0,3,1,1,0,1370,3.875912408759124,0.027007299270072994,0.0,0.0,0.0021897810218978104,23524.0,14,0,19,0,118,1
324,84541,1786,7,1,51,0,0,0,2507,33.72197846031113,0.7124052652572797,0.002792181890706023,0.00039888312724371757,0.020343039489429598,255.14285714285714,14,0,16,0,70,1
325,16354,466,0,12,31,0,0,0,2007,8.148480318883907,0.23218734429496762,0.0,0.005979073243647235,0.015445939212755356,23524.0,9,0,9,0,107,1
326,4349,420,1628,517,8,0,0,0,1417,3.0691601976005645,0.2964008468595625,1.1489061397318279,0.36485532815808047,0.0056457304163726185,0.257985257985258,13,0,14,0,160,1
327,1288,1142,149,246,24,0,0,0,1299,0.99153194765204,0.8791377983063895,0.1147036181678214,0.18937644341801385,0.018475750577367205,7.6644295302013425,12,0,19,0,160,1
328,2069158,196,0,0,25,0,1,0,2372,872.3263069139966,0.08263069139966273,0.0,0.0,0.010539629005059023,23524.0,14,0,20,0,155,1
329,13049,342,1,2,65,0,0,0,2100,6.213809523809524,0.16285714285714287,0.0004761904761904762,0.0009523809523809524,0.030952380952380953,342.0,12,0,16,0,123,1
330,11427,62,0,0,6,0,0,0,1259,9.07625099285147,0.04924543288324067,0.0,0.0,0.004765687053216839,23524.0,15,0,10,0,98,1
331,2782,169,5,1,21,1,1,0,2015,1.3806451612903226,0.08387096774193549,0.0024813895781637717,0.0004962779156327543,0.010421836228287842,33.8,11,0,18,0,72,1
332,3305,589,0,0,67,1,1,0,1997,1.6549824737105658,0.29494241362043067,0.0,0.0,0.03355032548823235,23524.0,8,0,15,0,108,1
333,405,6857,7805,2,53,1,1,0,1377,0.29411764705882354,4.979665940450254,5.668119099491649,0.0014524328249818446,0.03848946986201888,0.878539397821909,12,0,15,0,157,1
334,5013,195,1,1,23,0,0,0,2008,2.4965139442231075,0.09711155378486055,0.00049800796812749,0.00049800796812749,0.011454183266932271,195.0,7,0,5,0,77,1
335,1010,24,1,0,6,0,0,0,863,1.1703360370799536,0.027809965237543453,0.0011587485515643105,0.0,0.006952491309385863,24.0,13,0,21,0,119,1
336,6060,99,86,27,7,0,0,0,811,7.472256473489519,0.1220715166461159,0.1060419235511714,0.03329223181257707,0.008631319358816275,1.1511627906976745,14,0,10,0,157,1
337,34706,47,0,0,5,0,0,0,1843,18.831253391209984,0.025501899077590883,0.0,0.0,0.0027129679869777536,23524.0,11,0,10,0,146,1
338,9322,2,2,0,5,1,1,0,1302,7.159754224270353,0.0015360983102918587,0.0015360983102918587,0.0,0.0038402457757296467,1.0,14,0,15,0,50,1
339,883,4,0,0,1,0,0,0,1117,0.7905102954341987,0.0035810205908683975,0.0,0.0,0.0008952551477170994,23524.0,12,0,26,0,141,1
